ch_changeIdNum,COUNT(ch_changeIdNum)
7713,1
7714,1
7715,1
7717,1
7718,1
7724,21
7726,1
7727,1
7729,1
7730,1
7734,1
7790,67
7845,2
7865,1
7885,1
7905,1
7914,4
7921,1
7922,1
7923,1
7924,1
7949,1
7960,1
7974,1
8008,1
8009,4
8010,4
8011,4
8016,1
8024,4
8025,1
8027,1
8028,4
8029,4
8034,4
8041,4
8050,4
8051,1
8053,1
8071,68
8072,68
8075,8
8085,2
8094,4
8105,5
8110,5
8191,10
8194,10
8212,22
8217,22
8243,5
8255,200
8256,200
8257,2
8259,10
8261,10
8266,5
8269,4
8280,5
8281,5
8282,5
8284,5
8285,5
8286,5
8296,2
8298,5
8301,5
8302,5
8303,1
8305,7
8309,5
8313,5
8317,3
8318,5
8320,1
8324,10
8329,2
8330,1
8335,4
8338,11
8340,11
8341,2
8342,2
8343,1
8347,1
8351,5
8352,207
8353,1
8355,1
8361,4
8362,1
8363,1
8369,1
8370,1
8372,55
8374,5
8375,5
8376,7
8377,1
8379,3
8380,7
8381,1
8382,1
8385,3
8386,11
8390,1
8392,3
8399,26
8400,4
8404,1
8407,1
8408,1
8411,3
8418,3
8419,1
8421,11
8422,2
8423,11
8427,7
8428,1
8431,2
8435,2
8438,11
8442,11
8446,1
8450,1
8455,1
8475,1
8479,1
8503,1
8514,11
8550,6
8551,6
8553,2
8555,2
8557,4
8576,1
8577,1
8579,1
8580,1
8581,1
8582,1
8614,11
8617,27
8645,2
8656,1
8657,1
8658,1
8660,1
8661,1
8666,1
8667,1
8706,69
8710,11
8726,11
8731,210
8734,8
8735,8
8742,210
8743,210
8775,1
8782,12
8791,4
8800,4
8839,6
8878,69
8923,210
8925,210
8946,7
8988,11
8990,11
8991,14
9000,11
9002,9
9004,1
9011,5
9012,8
9013,2
9016,210
9019,3
9024,1
9026,2
9027,12
9028,12
9029,2
9034,2
9035,2
9036,9
9037,4
9041,12
9042,2
9043,12
9044,12
9051,2
9052,2
9073,12
9078,9
9079,1
9080,1
9081,1
9086,1
9087,1
9119,1
9129,31
9130,6
9165,9
9169,9
9175,6
9214,28
9340,3
9345,6
9354,70
9355,70
9363,11
9367,12
9372,2
9373,12
9382,1
9427,4
9486,71
9523,2
9524,2
9540,9
9545,7
9571,7
9572,3
9582,31
9601,2
9606,10
9609,7
9610,7
9614,7
9619,2
9620,2
9627,7
9631,7
9632,205
9633,205
9634,205
9635,218
9637,16
9642,73
9647,16
9648,7
9649,7
9653,7
9655,5
9656,2
9657,7
9659,1
9661,16
9663,6
9664,7
9665,5
9666,7
9669,3
9670,3
9672,7
9674,7
9675,7
9677,1
9679,7
9681,31
9683,5
9686,8
9687,8
9694,16
9701,1
9702,1
9708,9
9713,1
9714,8
9715,2
9721,2
9729,5
9734,8
9739,8
9742,8
9744,2
9778,6
9808,7
9948,6
10146,17
10147,17
10235,2
10249,2
10313,9
10318,1
10328,74
10336,11
10337,2
10346,9
10347,219
10348,219
10349,219
10350,219
10351,219
10352,219
10353,14
10354,14
10355,14
10358,219
10359,74
10361,219
10362,219
10363,219
10371,1
10376,74
10377,2
10381,43
10388,8
10392,10
10400,1
10403,11
10404,2
10410,19
10411,19
10417,74
10424,6
10425,3
10427,221
10428,221
10429,221
10436,1
10452,8
10453,8
10455,8
10456,1
10457,8
10458,2
10459,8
10460,2
10462,8
10464,8
10465,8
10468,3
10469,17
10474,3
10475,1
10488,10
10489,2
10492,2
10505,2
10506,2
10510,1
10511,1
10514,1
10534,6
10539,222
10542,5
10551,223
10552,223
10553,223
10554,223
10555,223
10556,223
10560,3
10809,223
10829,6
10902,6
10942,10
10988,17
10989,17
11012,6
11016,17
11061,6
11096,223
11142,19
11184,2
11188,56
11206,2
11208,7
11209,21
11213,11
11216,7
11225,224
11255,75
11257,75
11264,15
11265,56
11273,207
11282,23
11283,23
11284,23
11289,1
11290,7
11291,1
11293,1
11295,2
11296,2
11302,2
11304,8
11307,208
11311,2
11315,1
11317,19
11324,225
11325,225
11327,75
11328,75
11329,8
11334,9
11335,15
11338,1
11339,1
11340,1
11342,3
11343,11
11344,16
11352,19
11353,19
11354,18
11372,2
11377,5
11378,5
11380,5
11381,1
11382,15
11392,5
11399,228
11400,228
11401,228
11402,228
11403,228
11405,5
11410,5
11411,77
11412,77
11415,230
11416,230
11417,230
11422,10
11445,5
11617,1
11626,78
11628,26
11663,6
11686,2
11703,6
11721,35
11731,78
11732,78
11733,28
11742,2
11748,230
11784,209
11795,7
11834,7
11835,7
11836,1
11851,18
11862,18
11871,7
11884,6
11891,231
11892,8
11912,2
11925,78
11941,5
11944,37
11946,28
11953,209
11958,37
11959,37
11960,37
11961,37
11962,209
11966,1
11970,2
11975,2
11979,3
11981,5
11982,2
11983,20
11985,20
11989,20
11990,17
11992,3
11994,1
11995,1
11997,28
11999,13
12001,78
12002,37
12003,1
12005,1
12006,20
12007,2
12017,37
12018,37
12019,37
12020,1
12022,20
12023,1
12025,8
12026,20
12031,12
12035,8
12036,20
12038,8
12039,231
12041,2
12042,12
12043,3
12045,78
12059,1
12062,20
12074,19
12075,209
12076,209
12082,8
12083,2
12088,38
12097,20
12098,3
12143,12
12172,2
12213,12
12227,78
12251,38
12258,12
12264,12
12274,79
12285,39
12292,39
12293,231
12412,20
12416,20
12417,20
12425,1
12426,1
12427,1
12428,1
12429,1
12430,1
12431,1
12432,1
12433,1
12434,1
12437,1
12442,5
12453,4
12473,2
12477,2
12516,20
12554,2
12556,34
12558,1
12580,210
12584,41
12594,12
12606,12
12628,17
12646,6
12647,6
12648,37
12649,37
12651,1
12652,1
12656,231
12658,37
12662,79
12663,38
12664,231
12665,17
12666,17
12667,6
12669,43
12671,10
12672,79
12675,10
12679,10
12683,45
12685,6
12686,12
12689,1
12690,1
12693,6
12695,6
12696,10
12698,12
12699,10
12701,63
12702,10
12704,2
12705,2
12709,10
12710,10
12711,1
12714,45
12715,1
12716,1
12717,13
12719,1
12725,10
12727,14
12734,45
12737,45
12738,45
12739,45
12740,45
12741,79
12742,45
12743,232
12750,25
12754,45
12756,1
12757,1
12760,12
12761,10
12764,10
12767,10
12768,10
12771,20
12827,1
12829,1
12842,13
12851,3
12873,1
12904,79
12931,2
12949,1
12954,20
12956,20
12988,2
13056,1
13064,20
13296,1
13348,3
13363,14
13364,14
13365,14
13375,1
13405,1
13441,12
13442,14
13443,26
13448,21
13449,2
13450,2
13451,2
13452,2
13454,14
13458,12
13460,14
13461,49
13486,20
13487,20
13489,10
13490,1
13493,5
13494,27
13497,20
13508,8
13512,10
13513,3
13516,3
13517,19
13521,23
13522,2
13528,2
13529,232
13530,232
13532,232
13541,8
13543,7
13544,3
13545,28
13546,8
13548,2
13549,1
13550,3
13551,232
13552,232
13553,232
13554,15
13556,12
13557,12
13558,12
13559,2
13560,14
13561,10
13562,11
13563,11
13564,49
13565,232
13566,232
13567,232
13568,14
13569,3
13570,3
13575,22
13582,2
13583,4
13584,46
13589,46
13590,46
13591,46
13592,46
13596,14
13597,4
13598,46
13601,23
13603,3
13604,46
13606,3
13679,23
13789,1
13849,31
13926,14
13951,9
13966,12
14008,8
14014,11
14026,23
14027,23
14028,23
14029,23
14034,1
14054,4
14056,3
14059,2
14084,55
14088,15
14089,55
14109,1
14114,2
14116,1
14132,32
14134,1
14137,46
14141,1
14169,2
14170,2
14172,2
14173,2
14181,24
14185,46
14189,2
14199,2
14202,2
14203,1
14204,2
14208,8
14209,46
14212,4
14215,4
14218,4
14219,2
14224,3
14225,3
14228,24
14231,12
14233,4
14234,2
14235,2
14237,67
14239,12
14242,67
14250,3
14252,3
14253,3
14254,3
14263,2
14265,2
14266,2
14271,2
14272,2
14275,2
14276,2
14277,16
14278,14
14279,12
14280,16
14283,46
14284,46
14285,46
14286,46
14287,46
14288,46
14289,46
14290,46
14291,46
14292,14
14300,1
14303,1
14305,1
14306,1
14307,1
14308,2
14309,2
14317,2
14318,2
14324,46
14333,1
14338,5
14342,1
14521,16
14522,14
14537,20
14554,1
14561,27
14579,14
14589,27
14607,7
14625,27
14630,71
14653,27
14666,20
14678,3
14712,3
14714,27
14743,3
14761,14
14774,27
14778,27
14802,27
14846,8
14848,8
14873,72
14876,5
14879,27
14887,28
14890,1
14892,7
14895,2
14896,3
14897,72
14905,3
14912,2
14913,2
14914,2
14915,28
14917,28
14924,3
14925,13
14928,8
14930,8
14932,1
14936,1
14937,4
14939,8
14943,4
14944,4
14946,72
14947,72
14950,3
14951,72
14955,28
14956,28
14957,28
14961,28
14962,4
14963,4
14964,4
14965,4
14969,4
14970,8
14971,29
14973,1
14974,1
14975,1
14976,57
14977,4
14978,72
14979,32
14980,25
14981,4
14982,4
14983,15
14984,72
14985,4
14986,4
14988,1
14989,30
14996,10
14999,10
15004,13
15006,32
15009,10
15010,8
15011,1
15012,8
15013,33
15015,16
15016,16
15025,1
15165,30
15229,6
15263,7
15286,20
15307,20
15364,20
15366,1
15377,2
15382,20
15390,80
15391,80
15393,80
15394,80
15395,80
15396,80
15397,80
15449,20
15480,5
15486,1
15488,41
15490,13
15518,6
15526,30
15552,16
15576,235
15577,235
15578,235
15579,235
15580,235
15581,235
15582,235
15594,12
15596,12
15597,30
15611,33
15628,24
15629,24
15630,24
15631,24
15632,24
15633,24
15634,24
15635,24
15658,34
15666,11
15682,46
15688,15
15692,31
15698,2
15700,46
15703,235
15704,235
15705,235
15706,235
15707,235
15708,235
15709,235
15711,20
15712,20
15713,46
15714,16
15715,1
15718,14
15719,46
15721,235
15722,235
15723,235
15724,235
15725,235
15726,235
15727,235
15728,235
15730,235
15731,235
15732,235
15733,235
15734,235
15735,235
15736,235
15737,235
15739,15
15740,19
15741,14
15742,2
15743,16
15749,20
15750,20
15753,2
15754,46
15756,20
15757,20
15758,1
15759,2
15766,2
15767,1
15769,34
15771,1
15773,9
15775,34
15780,15
15781,11
15782,34
15785,15
15787,9
15788,22
15790,235
15799,235
15804,35
15851,35
15869,24
15870,24
15871,24
15917,24
16082,47
16114,47
16144,78
16145,78
16179,235
16198,24
16199,24
16200,24
16202,9
16206,10
16211,235
16213,235
16217,235
16234,5
16243,10
16249,20
16265,4
16270,235
16276,5
16291,12
16292,78
16302,24
16303,235
16307,10
16325,2
16328,10
16342,10
16343,25
16345,7
16357,5
16364,5
16382,8
16383,8
16384,8
16385,8
16386,8
16391,3
16393,78
16394,78
16396,21
16397,26
16399,78
16403,1
16404,10
16405,10
16406,10
16407,59
16410,10
16414,2
16415,2
16418,2
16420,38
16422,32
16428,10
16429,10
16448,35
16450,20
16454,1
16457,235
16458,235
16464,1
16465,16
16470,35
16471,16
16473,16
16474,16
16475,10
16476,10
16480,10
16481,16
16483,235
16484,10
16485,235
16487,3
16490,24
16491,24
16493,1
16496,235
16497,235
16499,2
16503,235
16506,235
16508,2
16510,1
16511,5
16524,3
16538,20
16547,5
16555,15
16556,12
16564,36
16570,235
16575,11
16591,3
16592,3
16593,3
16594,3
16595,3
16596,3
16597,3
16598,3
16599,3
16600,3
16601,3
16604,1
16605,1
16606,1
16607,1
16608,1
16609,1
16610,1
16611,1
16612,47
16614,59
16616,9
16622,11
16635,36
16636,36
16637,8
16663,47
16665,47
16666,47
16668,32
16718,36
16749,1
16779,13
16801,14
16822,10
16842,22
16847,5
16867,5
16883,235
16890,14
16969,1
16987,38
16992,9
16993,59
17014,59
17024,39
17025,39
17046,8
17057,59
17058,59
17060,59
17061,59
17062,59
17063,59
17066,10
17077,10
17081,10
17082,9
17083,60
17084,60
17085,60
17094,5
17095,39
17100,12
17101,10
17116,39
17117,60
17118,60
17119,37
17120,4
17121,4
17123,60
17124,4
17127,60
17131,31
17133,31
17136,79
17137,79
17139,60
17140,60
17141,60
17142,60
17147,6
17159,1
17161,1
17164,7
17165,8
17166,2
17170,8
17171,38
17172,8
17173,8
17174,4
17178,31
17180,4
17181,1
17182,40
17185,11
17202,17
17204,2
17207,2
17212,1
17220,31
17315,13
17325,13
17329,21
17465,22
17504,13
17537,13
17549,80
17591,9
17674,26
17676,13
17679,9
17680,16
17686,17
17691,4
17694,1
17695,17
17696,2
17698,2
17699,13
17703,21
17704,21
17705,236
17715,21
17716,3
17717,3
17718,3
17719,236
17723,9
17725,12
17727,9
17730,41
17731,3
17734,12
17736,41
17737,12
17742,11
17745,48
17747,1
17748,13
17749,1
17752,12
17755,45
17766,1
17768,41
17771,46
17773,66
17779,1
17780,46
17782,1
17783,26
17784,3
17785,3
17786,3
17787,3
17790,3
17796,1
17797,1
17798,1
17799,21
17800,1
17801,21
17813,1
17814,8
17824,1
17825,1
17978,81
18022,9
18159,3
18192,15
18209,237
18242,3
18264,66
18271,49
18281,13
18306,12
18312,50
18313,13
18314,50
18317,12
18318,21
18321,12
18332,6
18338,17
18342,1
18344,238
18352,18
18354,4
18357,238
18360,238
18361,238
18368,21
18370,21
18372,17
18374,17
18377,17
18380,8
18384,51
18386,50
18389,9
18390,1
18391,9
18393,4
18395,4
18396,4
18397,26
18399,15
18400,10
18404,1
18405,1
18406,1
18407,1
18408,1
18409,14
18410,1
18414,67
18415,14
18416,21
18417,14
18418,17
18420,17
18422,2
18423,2
18425,17
18426,9
18428,51
18439,51
18440,33
18442,1
18443,1
18445,21
18446,15
18447,1
18448,1
18450,17
18455,3
18459,16
18462,15
18464,84
18467,1
18469,16
18470,12
18475,21
18476,21
18483,15
18589,23
18616,19
18630,23
18679,22
18693,16
18724,22
18779,22
18780,22
18794,16
18826,2
18842,16
18908,23
18909,23
18948,1
18961,10
18967,20
18969,4
18971,2
18973,1
18975,54
18980,44
18994,1
18998,37
19008,16
19012,1
19013,1
19017,6
19018,1
19020,241
19021,241
19025,7
19027,7
19042,17
19053,44
19055,11
19056,21
19065,12
19068,12
19073,2
19078,66
19084,1
19089,1
19091,96
19098,9
19099,56
19101,2
19102,73
19103,73
19104,73
19106,2
19107,73
19108,73
19109,73
19111,58
19113,1
19114,1
19115,73
19120,1
19122,6
19123,1
19125,6
19129,6
19131,23
19133,23
19134,3
19135,21
19138,23
19140,1
19151,16
19155,97
19170,12
19176,23
19184,23
19228,12
19243,10
19273,1
19277,1
19332,28
19396,15
19430,247
19463,16
19534,6
19546,24
19547,24
19548,24
19549,24
19557,12
19596,1
19601,33
19612,1
19613,1
19619,12
19631,247
19645,3
19664,33
19667,16
19670,64
19674,12
19676,27
19680,15
19681,12
19692,1
19702,17
19712,2
19713,2
19718,2
19720,1
19721,1
19726,3
19728,102
19730,38
19732,15
19733,1
19736,17
19737,1
19738,33
19740,248
19745,58
19747,58
19748,58
19749,58
19750,58
19755,11
19758,1
19762,248
19763,2
19794,248
19795,2
19797,2
19798,2
19808,3
19810,2
19812,16
19813,1
19815,1
19822,15
19827,2
19828,13
19829,2
19830,2
19831,16
19832,2
19835,16
19836,2
19839,81
19842,16
19843,16
19846,1
19847,2
19848,17
19849,17
19850,10
19853,17
19854,17
19855,17
19861,2
19862,1
19864,24
19865,10
19866,51
19874,40
19875,1
19879,4
19884,105
19893,2
19923,17
19952,1
19965,3
20005,15
20047,6
20059,10
20075,1
20084,51
20086,1
20092,24
20115,16
20122,17
20126,1
20132,13
20139,10
20174,82
20177,12
20244,5
20288,2
20289,2
20295,2
20315,1
20351,3
20356,31
20357,31
20358,31
20361,2
20366,17
20372,2
20392,248
20393,248
20399,1
20401,1
20468,17
20469,6
20475,13
20476,4
20480,6
20482,6
20483,17
20487,61
20490,17
20492,1
20493,17
20494,4
20496,17
20497,6
20502,1
20503,2
20504,1
20509,17
20510,17
20520,23
20522,16
20523,34
20524,1
20525,52
20527,2
20530,31
20531,17
20532,17
20533,17
20534,17
20535,17
20536,1
20549,17
20552,17
20553,17
20554,17
20560,2
20561,6
20563,2
20564,17
20565,3
20566,17
20569,17
20573,17
20574,17
20578,2
20580,6
20583,11
20584,6
20585,34
20592,71
20593,6
20594,6
20596,2
20598,6
20600,17
20603,2
20605,2
20655,48
20674,1
20687,53
20732,16
20782,1
20791,16
20805,11
20806,11
20809,11
20815,11
20839,16
20843,1
20863,11
20875,11
20882,11
20885,11
20895,1
20911,107
20954,2
20968,13
20984,107
20999,11
21000,23
21003,13
21005,23
21013,11
21018,107
21019,107
21030,2
21032,2
21038,35
21066,16
21068,32
21069,107
21072,107
21074,107
21079,16
21092,1
21093,1
21106,5
21109,5
21138,54
21158,11
21162,11
21163,11
21165,11
21166,40
21167,32
21168,32
21169,32
21170,14
